text,label
train ticket,Food
internet bill,Bonus
doctor consultation,Traval
grocery shopping,Travel
misc,Utilities
grocery shopping,Entertainment
lunch,Foodd
atm withdrawal,Travel
emi payment,Utlities
shopping,Utility
uber ride,Others
coffee,Food
uber ride,Traval
shopping,Others
books,Fod
misc,Entertainment
gym membership,Health
grocery shopping,Edu
monthly rent payment,Entertainment
train ticket,Salary
uber ride,Rnt
gym membership,Rnt
atm withdrawal,Utilities
shopping,Salary
doctor consultation,Food
misc,Educaton
petrol,Rent
books,Travel
emi payment,Entertainment
online course,Rent
coffee,Food
grocery shopping,Utilities
misc,Freelance
gym membership,Rent
grocery shopping,Rnt
doctor consultation,Foods
medicine,Travel
gym membership,Food
restaurant dinner,Food
electricity bill,Rent
gym membership,Utilities
petrol,Food
online course,Bonus
train ticket,Rent
gym membership,Bonus
online course,Helth
internet bill,Education
coffee,Entrtnmnt
grocery shopping,Others
shopping,Rent
coffee,Food
misc,Rnt
emi payment,Investment
movie tickets,Rent
monthly rent payment,Travl
coffee,Rent
electricity bill,Utilties
emi payment,Utility
medicine,Food
gym membership,Travel
books,Rent
fixed deposit,Food
medicine,Traval
petrol,Fod
internet bill,Salary
grocery shopping,Utlities
train ticket,Entrtnmnt
movie tickets,Health
restaurant dinner,Entrtnmnt
train ticket,Travel
shopping,Rnt
fixed deposit,Freelance
lunch,Utlities
restaurant dinner,Rnt
atm withdrawal,Education
lunch,Entrtnmnt
books,Rnt
misc,Entertainment
misc,Utlities
restaurant dinner,Travl
movie tickets,Education
emi payment,Rent
lunch,Utlities
uber ride,Rentt
uber ride,Foodd
doctor consultation,Edu
internet bill,Travel
movie tickets,Rent
emi payment,Investment
internet bill,Investment
monthly rent payment,Food
doctor consultation,Rent
train ticket,Food
atm withdrawal,Health
grocery shopping,Others
grocery shopping,Food
online course,Educaton
medicine,Travel
grocery shopping,Rent
movie tickets,Others
coffee,Savings
online course,Fod
doctor consultation,Travel
uber ride,Rent
gym membership,Traval
internet bill,Travl
monthly rent payment,Fod
gym membership,Rentt
atm withdrawal,Food
internet bill,Foods
atm withdrawal,Others
restaurant dinner,Utilities
movie tickets,Others
gym membership,Rentt
lunch,Rent
internet bill,Travel
books,Educaton
uber ride,Foods
shopping,Rent
doctor consultation,Rnt
books,Food
books,Utlities
online course,Others
coffee,Health
books,Food
coffee,Travel
books,Rentt
online course,Travel
internet bill,Salary
atm withdrawal,Utlities
shopping,Food
books,Rent
atm withdrawal,Travel
uber ride,Utilties
internet bill,Utilties
internet bill,Rnt
online course,Food
shopping,Rent
online course,Foods
shopping,Utilities
lunch,Utlities
restaurant dinner,Utlities
atm withdrawal,Savings
grocery shopping,Entrtnmnt
electricity bill,Utlities
lunch,Investment
grocery shopping,Rent
emi payment,Entertainment
medicine,Food
petrol,Food
electricity bill,Rent
fixed deposit,Bonus
coffee,Education
petrol,Utlities
restaurant dinner,Food
medicine,Entertainment
doctor consultation,Entrtnmnt
atm withdrawal,Entertainment
misc,Food
uber ride,Entertainment
restaurant dinner,Foods
monthly rent payment,Savings
books,Rent
electricity bill,Food
train ticket,Entrtnmnt
petrol,Rent
train ticket,Utilties
fixed deposit,Entertainment
doctor consultation,Education
online course,Travl
atm withdrawal,Entertainment
fixed deposit,Rnt
grocery shopping,Travel
train ticket,Foodd
uber ride,Educaton
books,Investment
restaurant dinner,Travel
uber ride,Education
restaurant dinner,Bonus
medicine,Education
restaurant dinner,Foods
restaurant dinner,Saving
online course,Salary
emi payment,Misc
train ticket,Travel
misc,Food
internet bill,Edu
coffee,Travel
misc,Entertainment
books,Entertainment
doctor consultation,Rnt
fixed deposit,Salary
medicine,Rnt
atm withdrawal,Rentt
atm withdrawal,Foodd
electricity bill,Food
gym membership,Rent
grocery shopping,Rent
petrol,Rent
movie tickets,Food
doctor consultation,Other
coffee,Foods
lunch,Utilities
medicine,Education
shopping,Others
emi payment,Bonus
books,Foods
emi payment,Freelance
lunch,Rent
medicine,Entrtnmnt
grocery shopping,Rent
lunch,Travel
grocery shopping,Rentt
restaurant dinner,Food
electricity bill,Education
misc,Utlities
uber ride,Educaton
grocery shopping,Entertainment
emi payment,Food
train ticket,Travel
medicine,Utility
gym membership,Traval
movie tickets,Food
books,Rent
restaurant dinner,Utilities
restaurant dinner,Rent
grocery shopping,Food
books,Entertain
electricity bill,Edu
emi payment,Freelance
medicine,Savings
emi payment,Rnt
movie tickets,Entertain
electricity bill,Health
medicine,Foodd
online course,Food
doctor consultation,Investment
coffee,Travel
monthly rent payment,Saving
electricity bill,Rent
misc,Travel
misc,Utility
online course,Rentt
movie tickets,Rent
movie tickets,Traval
movie tickets,Travel
atm withdrawal,Rent
internet bill,Utilities
restaurant dinner,Educaton
petrol,Savings
restaurant dinner,Salary
internet bill,Food
electricity bill,Food
emi payment,Education
electricity bill,Travl
fixed deposit,Utlities
coffee,Rent
emi payment,Food
emi payment,Travel
electricity bill,Entertainment
shopping,Salary
medicine,Food
doctor consultation,Freelance
train ticket,Travel
lunch,Utilties
electricity bill,Utilties
online course,Rent
misc,Rnt
electricity bill,Rent
atm withdrawal,Health
internet bill,Entertainment
books,Travel
fixed deposit,Travl
gym membership,Edu
internet bill,Food
electricity bill,Educaton
misc,Foods
doctor consultation,Others
shopping,Investment
electricity bill,Utilities
medicine,Utlities
doctor consultation,Travel
gym membership,Rent
fixed deposit,Utility
shopping,Entertain
coffee,Education
coffee,Travel
internet bill,Entertainment
fixed deposit,Foodd
petrol,Food
coffee,Foods
fixed deposit,Traval
shopping,Others
misc,Rent
online course,Travel
atm withdrawal,Food
coffee,Rent
medicine,Entrtnmnt
atm withdrawal,Fod
medicine,Rentt
emi payment,Entertain
uber ride,Travel
restaurant dinner,Rent
shopping,Bonus
lunch,Rent
doctor consultation,Educaton
medicine,Utlities
movie tickets,Entertain
fixed deposit,Entrtnmnt
internet bill,Bonus
gym membership,Utility
movie tickets,Fod
internet bill,Utlities
online course,Food
books,Educaton
fixed deposit,Rent
misc,Edu
coffee,Travel
online course,Utlities
train ticket,Travel
gym membership,Education
lunch,Food
movie tickets,Others
misc,Utility
emi payment,Rentt
lunch,Others
gym membership,Bonus
medicine,Rent
online course,Entertainment
medicine,Travel
monthly rent payment,Travel
emi payment,Rent
restaurant dinner,Health
lunch,Freelance
online course,Utilities
petrol,Investment
shopping,Rentt
coffee,Travel
atm withdrawal,Rent
fixed deposit,Entrtnmnt
books,Foodd
doctor consultation,Utilties
restaurant dinner,Foods
restaurant dinner,Foodd
internet bill,Food
online course,Others
doctor consultation,Travel
lunch,Misc
gym membership,Rent
movie tickets,Entertain
train ticket,Bonus
train ticket,Investment
gym membership,Food
uber ride,Education
books,Rent
restaurant dinner,Foodd
movie tickets,Rent
books,Investment
books,Entertain
misc,Rentt
emi payment,Utilities
emi payment,Food
restaurant dinner,Salary
monthly rent payment,Educaton
train ticket,Entertainment
restaurant dinner,Entertainment
shopping,Utilities
fixed deposit,Foodd
grocery shopping,Rent
lunch,Rnt
monthly rent payment,Utilties
electricity bill,Rentt
monthly rent payment,Rentt
medicine,Salary
petrol,Utilities
online course,Freelance
uber ride,Utility
electricity bill,Utlities
books,Travl
train ticket,Rent
internet bill,Rent
coffee,Health
coffee,Rnt
electricity bill,Utility
movie tickets,Others
doctor consultation,Bonus
petrol,Utlities
fixed deposit,Food
fixed deposit,Rent
petrol,Fod
train ticket,Health
electricity bill,Entertainment
emi payment,Utilties
misc,Food
doctor consultation,Bonus
online course,Salary
grocery shopping,Foodd
shopping,Rent
restaurant dinner,Education
movie tickets,Bonus
uber ride,Travel
fixed deposit,Rent
train ticket,Travel
grocery shopping,Food
train ticket,Freelance
restaurant dinner,Savings
petrol,Utility
misc,Edu
train ticket,Travel
electricity bill,Freelance
misc,Food
medicine,Food
restaurant dinner,Food
uber ride,Food
petrol,Travl
emi payment,Utilties
train ticket,Food
shopping,Food
fixed deposit,Traval
medicine,Salary
internet bill,Rent
movie tickets,Savings
electricity bill,Travel
atm withdrawal,Rent
coffee,Entertainment
electricity bill,Edu
shopping,Others
gym membership,Traval
doctor consultation,Helth
books,Utility
books,Foods
restaurant dinner,Freelance
books,Edu
internet bill,Utility
fixed deposit,Rent
coffee,Food
fixed deposit,Savings
movie tickets,Rnt
online course,Rent
internet bill,Investment
fixed deposit,Freelance
restaurant dinner,Bonus
medicine,Travel
uber ride,Traval
atm withdrawal,Food
electricity bill,Rent
lunch,Freelance
doctor consultation,Education
restaurant dinner,Fod
uber ride,Travl
electricity bill,Entertainment
online course,Helth
books,Rent
doctor consultation,Salary
grocery shopping,Travel
fixed deposit,Foodd
monthly rent payment,Health
internet bill,Edu
monthly rent payment,Freelance
restaurant dinner,Foods
grocery shopping,Freelance
lunch,Food
monthly rent payment,Foodd
books,Saving
internet bill,Education
online course,Travel
uber ride,Investment
atm withdrawal,Education
online course,Freelance
fixed deposit,Rnt
uber ride,Foods
medicine,Food
fixed deposit,Bonus
fixed deposit,Foods
gym membership,Education
uber ride,Others
electricity bill,Education
movie tickets,Foods
electricity bill,Utilties
doctor consultation,Rent
grocery shopping,Others
online course,Utilities
atm withdrawal,Foods
electricity bill,Rent
fixed deposit,Foods
monthly rent payment,Traval
books,Utlities
train ticket,Rentt
fixed deposit,Food
petrol,Rnt
monthly rent payment,Foodd
medicine,Freelance
atm withdrawal,Bonus
gym membership,Entertain
lunch,Food
electricity bill,Health
emi payment,Health
train ticket,Rentt
coffee,Foodd
books,Investment
uber ride,Utility
uber ride,Foodd
atm withdrawal,Rnt
atm withdrawal,Rent
internet bill,Rent
shopping,Health
uber ride,Helth
grocery shopping,Saving
internet bill,Bonus
train ticket,Health
atm withdrawal,Travel
internet bill,Rent
lunch,Travl
online course,Fod
petrol,Edu
atm withdrawal,Food
books,Entertainment
misc,Rent
medicine,Utilities
lunch,Rentt
grocery shopping,Food
doctor consultation,Bonus
petrol,Travel
grocery shopping,Entrtnmnt
online course,Entertainment
monthly rent payment,Education
gym membership,Foods
grocery shopping,Bonus
doctor consultation,Health
lunch,Rent
emi payment,Rent
monthly rent payment,Education
electricity bill,Entertainment
fixed deposit,Entertainment
online course,Food
gym membership,Foodd
electricity bill,Salary
restaurant dinner,Rent
doctor consultation,Rent
electricity bill,Travel
lunch,Others
fixed deposit,Food
doctor consultation,Investment
petrol,Rentt
shopping,Education
gym membership,Salary
gym membership,Helth
shopping,Investment
misc,Entertainment
fixed deposit,Bonus
petrol,Food
online course,Freelance
atm withdrawal,Savings
misc,Utlities
books,Investment
uber ride,Foods
fixed deposit,Investment
fixed deposit,Entertainment
electricity bill,Rentt
shopping,Others
uber ride,Entertain
uber ride,Foods
train ticket,Travl
lunch,Travel
gym membership,Foodd
monthly rent payment,Investment
medicine,Rent
books,Freelance
train ticket,Foods
atm withdrawal,Foods
grocery shopping,Traval
lunch,Freelance
grocery shopping,Investment
monthly rent payment,Fod
uber ride,Bonus
fixed deposit,Entertainment
internet bill,Entertain
lunch,Utilities
gym membership,Rent
coffee,Rent
gym membership,Fod
electricity bill,Foodd
lunch,Travel
fixed deposit,Utlities
movie tickets,Travel
train ticket,Others
restaurant dinner,Entertainment
train ticket,Rnt
shopping,Utlities
misc,Others
doctor consultation,Rent
grocery shopping,Entertainment
electricity bill,Utilties
petrol,Rent
coffee,Rentt
uber ride,Entertain
coffee,Food
grocery shopping,Food
electricity bill,Utilties
gym membership,Foodd
uber ride,Travl
books,Travel
electricity bill,Freelance
movie tickets,Rentt
restaurant dinner,Health
medicine,Foods
movie tickets,Investment
uber ride,Rentt
coffee,Others
uber ride,Utility
fixed deposit,Rent
fixed deposit,Utlities
emi payment,Travl
uber ride,Edu
gym membership,Utlities
books,Entertainment
atm withdrawal,Entertain
train ticket,Food
misc,Rentt
fixed deposit,Travel
books,Food
train ticket,Educaton
fixed deposit,Education
books,Foodd
movie tickets,Travel
doctor consultation,Investment
emi payment,Rnt
medicine,Foods
coffee,Education
coffee,Rnt
grocery shopping,Bonus
shopping,Entrtnmnt
coffee,Travel
medicine,Entertainment
misc,Rent
lunch,Food
internet bill,Utilities
petrol,Rent
uber ride,Freelance
doctor consultation,Utilities
emi payment,Food
petrol,Food
monthly rent payment,Investment
restaurant dinner,Health
online course,Utilities
emi payment,Rent
train ticket,Freelance
gym membership,Entertainment
atm withdrawal,Fod
online course,Utlities
online course,Food
atm withdrawal,Rent
uber ride,Educaton
petrol,Utilities
fixed deposit,Travel
petrol,Food
movie tickets,Travl
coffee,Education
lunch,Entertainment
gym membership,Travl
uber ride,Foods
doctor consultation,Bonus
fixed deposit,Foods
doctor consultation,Foodd
medicine,Fod
petrol,Rent
coffee,Utilities
coffee,Rent
gym membership,Others
uber ride,Health
medicine,Bonus
restaurant dinner,Food
doctor consultation,Foodd
monthly rent payment,Freelance
fixed deposit,Rent
lunch,Food
monthly rent payment,Traval
medicine,Education
gym membership,Entrtnmnt
coffee,Savings
online course,Rentt
electricity bill,Education
lunch,Food
petrol,Educaton
atm withdrawal,Food
medicine,Food
coffee,Rent
doctor consultation,Rnt
gym membership,Rnt
uber ride,Others
uber ride,Traval
online course,Traval
movie tickets,Travel
atm withdrawal,Bonus
uber ride,Foods
monthly rent payment,Entertain
shopping,Travel
restaurant dinner,Food
fixed deposit,Investment
atm withdrawal,Travl
fixed deposit,Rentt
electricity bill,Savings
medicine,Utilties
shopping,Entertainment
shopping,Rentt
doctor consultation,Travel
medicine,Rent
electricity bill,Rnt
fixed deposit,Health
online course,Salary
monthly rent payment,Rnt
grocery shopping,Traval
doctor consultation,Rent
restaurant dinner,Freelance
restaurant dinner,Fod
misc,Fod
grocery shopping,Edu
uber ride,Misc
atm withdrawal,Travl
fixed deposit,Food
medicine,Bonus
train ticket,Travel
emi payment,Education
online course,Health
online course,Others
fixed deposit,Rent
internet bill,Entertainment
medicine,Foods
movie tickets,Fod
books,Travl
emi payment,Rent
medicine,Food
lunch,Others
uber ride,Rentt
gym membership,Others
uber ride,Educaton
movie tickets,Savings
uber ride,Rent
misc,Savings
lunch,Entertain
lunch,Educaton
electricity bill,Entertainment
internet bill,Fod
online course,Rent
restaurant dinner,Travl
books,Bonus
books,Food
grocery shopping,Foods
atm withdrawal,Rent
emi payment,Edu
uber ride,Utilties
gym membership,Entertain
movie tickets,Rent
grocery shopping,Utilities
restaurant dinner,Foods
uber ride,Food
petrol,Savings
grocery shopping,Freelance
grocery shopping,Travel
online course,Utilties
medicine,Salary
fixed deposit,Travel
shopping,Utilities
electricity bill,Fod
emi payment,Rnt
shopping,Savings
doctor consultation,Health
emi payment,Freelance
internet bill,Travel
doctor consultation,Rent
doctor consultation,Savings
atm withdrawal,Entertainment
uber ride,Food
shopping,Food
misc,Travel
books,Food
misc,Health
internet bill,Fod
monthly rent payment,Travel
atm withdrawal,Edu
electricity bill,Rnt
train ticket,Salary
gym membership,Travel
petrol,Foodd
books,Foodd
movie tickets,Others
books,Entertainment
grocery shopping,Saving
emi payment,Food
uber ride,Health
petrol,Salary
books,Savings
medicine,Misc
shopping,Rent
fixed deposit,Utilties
lunch,Fod
electricity bill,Entertainment
emi payment,Education
internet bill,Edu
movie tickets,Food
restaurant dinner,Rentt
monthly rent payment,Utlities
doctor consultation,Education
fixed deposit,Rnt
restaurant dinner,Fod
train ticket,Health
monthly rent payment,Fod
gym membership,Rent
doctor consultation,Rent
lunch,Others
